srn,facility_name,address_full,epa_class,lat,long,geometry,facility_name_title
B7382,CENTRAL OIL COMPANY,"30759 Edison, Roseville, MI 48066",MINOR,42.52178809999999,-82.9537479,"[-82.9537479, 42.52178809999999]",Central Oil Company
G1075,"AIRCRAFT PRECISION PRODUCTS, INC.","185 Industrial Parkway, Ithaca, MI 48847",MINOR,43.294769,-84.5895185,"[-84.5895185, 43.294769]","Aircraft Precision Products, Inc."
M2743,PARK MOTOR SALES,"18100 Woodward Avenue, Detroit, MI 48203",,42.4246718,-83.1091338,"[-83.1091338, 42.4246718]",Park Motor Sales
M3738,JOE RICCI AUTO GROUP - TAYLOR DEALERS BODY SHOP,"12200 Telegraph, Taylor, MI 48180",MINOR,42.21606449999999,-83.2700852,"[-83.2700852, 42.21606449999999]",Joe Ricci Auto Group - Taylor Dealers Body Shop
M4455,MCDONALD FORD SALES,"550 West Seven Mile Road, Northville, MI 48167",MINOR,42.4251794,-83.4759409,"[-83.4759409, 42.4251794]",Mcdonald Ford Sales
M4559,LIME TRANSPORT SERVICES,"327 South Fordson, Detroit, MI 48174",MINOR,42.2944802,-83.15167989999999,"[-83.15167989999999, 42.2944802]",Lime Transport Services
N0266,SUN PLASTIC COATING CO,"42105 Postiff Drive, Plymouth, MI 48170",SM OPT OUT,42.3564491,-83.4569358,"[-83.4569358, 42.3564491]",Sun Plastic Coating Co
N0519,B & J ENAMELING INC,"6811 East Davison, Detroit, MI 48212",,42.4236483,-83.03139639999999,"[-83.03139639999999, 42.4236483]",B & J Enameling Inc
N1779,HAROLD ZIEGLER LINCOLN MERCURY BMW,"4201 Stadium Drive, Kalamazoo, MI 49008",MINOR,42.2701238,-85.6397937,"[-85.6397937, 42.2701238]",Harold Ziegler Lincoln Mercury Bmw
N2310,"SUBURBAN BUICK GMC, LLC","21710 Woodward Avenue, Ferndale, MI 48220",,42.4522291,-83.1281043,"[-83.1281043, 42.4522291]","Suburban Buick GMC, LLC"
N2636,NORTHWESTERN DODGE INC,"10500 West 8 Mile Road, Ferndale, MI 48220",,42.44637729999999,-83.16663779999999,"[-83.16663779999999, 42.44637729999999]",Northwestern Dodge Inc
N3502,DICK HUVAERE'S RICHMOND CHRYSLER,"67567 South Main Street, Richmond, MI 48062",MINOR,42.79836239999999,-82.7420472,"[-82.7420472, 42.79836239999999]",Dick Huvaere's Richmond Chrysler
N3928,"AMERIFLEET, INC.","21375 Telegraph Road, Southfield, MI 48034",MINOR,42.4483441,-83.2814677,"[-83.2814677, 42.4483441]","Amerifleet, Inc."
N6671,ANROD SCREEN CYLINDER CO,"6160 Garfield, Cass City, MI 48726",MINOR,43.5951443,-83.1838661,"[-83.1838661, 43.5951443]",Anrod Screen Cylinder Co
N6673,AVIS FORD,"29200 Telegraph Road, Southfield, MI 48034",MINOR,42.5022092,-83.28424059999999,"[-83.28424059999999, 42.5022092]",Avis Ford
N6674,BRIGHTON CHRYSLER,"9827 East Grand River, Brighton, MI 48116",MINOR,42.5232339,-83.7667815,"[-83.7667815, 42.5232339]",Brighton Chrysler
N6675,AUTOABILITY,"8105 Big Lake Road, Clarkston, MI 48347",MINOR,42.73587209999999,-83.45043179999999,"[-83.45043179999999, 42.73587209999999]",Autoability
N6676,CREST LINCOLN MERCURY SALES INC,"36200 Van Dyke, Sterling Hts, MI 48312",MINOR,42.5581569,-83.02828,"[-83.02828, 42.5581569]",Crest Lincoln Mercury Sales Inc
N6677,GLASSMAN AUTOMOTIVE GROUP,"2800 Telegraph Road, Southfield, MI 48034",MINOR,42.4985614,-83.285342,"[-83.285342, 42.4985614]",Glassman Automotive Group
N6678,"H & S PROPELLER SHOP, INC","8220 Old White Lake Rd, White Lake, MI 48386",MINOR,42.7023121,-83.44930719999999,"[-83.44930719999999, 42.7023121]","H & S Propeller Shop, Inc"
N6679,JIM FRESAND PONTIAC BUICK INC,"400 North Main Street, Royal Oak, MI 48067",,42.492398,-83.1433735,"[-83.1433735, 42.492398]",Jim Fresand Pontiac Buick Inc
N6680,MEL FARR IMPORTS,"1765 Telegraph Road, Bloomfield, MI 48302",MINOR,42.6151243,-83.31001490000001,"[-83.31001490000001, 42.6151243]",Mel Farr Imports
N6681,MICHIGAN AVIATION,"6150 Highland Rd, Waterford, MI 48327",MINOR,42.6607944,-83.40939829999999,"[-83.40939829999999, 42.6607944]",Michigan Aviation
N6682,MIKE DORIAN FORD INC,"35900 Gratiot, Mount Clemens, MI 48035",MINOR,42.5610607,-82.89467859999999,"[-82.89467859999999, 42.5610607]",Mike Dorian Ford Inc
N6683,MILOSCH'S PRE-OWNED SUPERSTORE,"677 South Lapeer, Lake Orion, MI 48362",MINOR,42.7729814,-83.2383677,"[-83.2383677, 42.7729814]",Milosch's Pre-Owned Superstore
N6684,PATSY LOU WILLIAMSON BUICK GMC INC,"G-5111 Corunna Road, Flint, MI 48532",MINOR,43.0008714,-83.7767586,"[-83.7767586, 43.0008714]",Patsy Lou Williamson Buick GMC Inc
N6685,RENEW VALVE & MACHINE,"845 Monroe, Carleton, MI 48117",MINOR,42.0590351,-83.38882939999999,"[-83.38882939999999, 42.0590351]",Renew Valve & Machine
N6686,HUMANETICS INNOVATIVE SOLUTIONS,"1220 West Hamlin Road, Rochester Hls, MI 49309",,42.6525317,-83.1569902,"[-83.1569902, 42.6525317]",Humanetics Innovative Solutions
N6687,SCREW MACHINE SPECIALTIES INC,"14080 172Nd Street, Grand Haven, MI 49503",,42.9616689,-85.6588999,"[-85.6588999, 42.9616689]",Screw Machine Specialties Inc
N6688,STANDARD DIE & FABRICATING,"12980 Wayne Road, Livonia, MI 48150",MINOR,42.3772995,-83.38787889999999,"[-83.38787889999999, 42.3772995]",Standard Die & Fabricating
N6689,TAMAROFF BUICK HONDA INC,"28587 Telegraph Road, Southfield, MI 48034",MINOR,42.4982312,-83.286549,"[-83.286549, 42.4982312]",Tamaroff Buick Honda Inc
N6690,"ELDER FORD, LLC","777 John R Road, Troy, MI 48083",MINOR,42.5417446,-83.1086815,"[-83.1086815, 42.5417446]","Elder Ford, LLC"
N6691,VALENITE INC,"31700 Research Park Drive, Madison Hts, MI 48071",MINOR,42.525028,-83.0996284,"[-83.0996284, 42.525028]",Valenite Inc
N6692,"KKSP PRECISION MACHINING, LLC","650 Hathaway Street, E China Twp, MI 48054",MINOR,42.8074312,-82.4949876,"[-82.4949876, 42.8074312]","KKSP Precision Machining, LLC"
N6693,COOPER HEAT TREATING LLC,"20251 Sherwood Avenue, Detroit, MI 48234",SM OPT OUT,42.4456306,-83.0352906,"[-83.0352906, 42.4456306]",Cooper Heat Treating LLC
M3599,ZUBOR BUICK INC,"14000 Telegraph Road, Taylor, MI 48180",MINOR,42.204691,-83.2697639,"[-83.2697639, 42.204691]",Zubor Buick Inc
A0547,BRONSON PLATING CO,"135 Industrial Avenue, Bronson, MI 49028",MINOR,41.8801935,-85.1923595,"[-85.1923595, 41.8801935]",Bronson Plating Co
A0631,DECKER MANUFACTURING CORP,"703 North Clark, Albion, MI 49224",,42.2513872,-84.73759609999999,"[-84.73759609999999, 42.2513872]",Decker Manufacturing Corp
A4886,DEPENDABLE HARD CHROME CO,"32728 West 8 Mile Road, Farmington, MI 48336",MINOR,42.4411077,-83.37001649999999,"[-83.37001649999999, 42.4411077]",Dependable Hard Chrome Co
A5943,ASP & MFG CO INC,"702 North Sixth Street, Grand Haven, MI 49417",,43.0682585,-86.22226049999999,"[-86.22226049999999, 43.0682585]",ASP & Mfg Co Inc
A6260,ALGONAC CAST PRODUCTS INC,"9300 Stone Road, Algonac, MI 48001",MINOR,42.6299997,-82.54572189999999,"[-82.54572189999999, 42.6299997]",Algonac Cast Products Inc
A8087,ARTED CHROME PLATING INC,"38 Piquette, Detroit, MI 48202",MINOR,42.366335,-83.069734,"[-83.069734, 42.366335]",Arted Chrome Plating Inc
A8091,CROWN PLATING CO,"7212 W Jefferson, Detroit, MI 48209",MINOR,42.2949129,-83.1080108,"[-83.1080108, 42.2949129]",Crown Plating Co
A8093,DUCTILE CHROME PROCESS CO,"31040 Industrial Road, Livonia, MI 48150",,42.3775629,-83.34833979999999,"[-83.34833979999999, 42.3775629]",Ductile Chrome Process Co
A8831,DCI AEROTECH INC,"7514 Lyndon, Detroit, MI 48238",MINOR,42.3956433,-83.1458042,"[-83.1458042, 42.3956433]",Dci Aerotech Inc
B3366,"MICRO PLATERS SALES, INC.","38300 Van Born Road, Wayne, MI 48184",MINOR,42.2665057,-83.4152065,"[-83.4152065, 42.2665057]","Micro Platers Sales, Inc."
B3446,MASTER PLATERS INC,"1086 Bellevue, Detroit, MI 48207",,42.3497818,-83.00881989999999,"[-83.00881989999999, 42.3497818]",Master Platers Inc
B4914,HARD CHROME PLATING CO,"1516 Blain Se, Grand Rapids, MI 49507",MINOR,42.9356987,-85.6433666,"[-85.6433666, 42.9356987]",Hard Chrome Plating Co
B5194,QUALITY PLATING CO,"2712 Mcilwraith Street, Muskegon Hts, MI 49444",MINOR,43.2011264,-86.23894639999999,"[-86.23894639999999, 43.2011264]",Quality Plating Co
B5657,FINI FINISH PRODUCTS INC,"24657 Mound Road, Warren, MI 48091",MINOR,42.4747347,-83.0462574,"[-83.0462574, 42.4747347]",Fini Finish Products Inc
B6138,PLASTIC PLATE INC,"1648 Monroe Avenue Nw, Grand Rapids, MI 49503",SM OPT OUT,42.9931804,-85.6699751,"[-85.6699751, 42.9931804]",Plastic Plate Inc
B6196,ALLIED FINISHING INC,"4100 Broadmoor Avenue Se, Grand Rapids, MI 49512",MINOR,42.8892996,-85.5684003,"[-85.5684003, 42.8892996]",Allied Finishing Inc
B7841,ADVANCE PLATING & FINISHING INC.,"1529 South Division, Grand Rapids, MI 49507",,42.9170147,-85.66667249999999,"[-85.66667249999999, 42.9170147]",Advance Plating & Finishing Inc.
M4718,RAYCO PLATING INC,"10023 West Fort, Detroit, MI 48209",MINOR,42.2930081,-83.1362831,"[-83.1362831, 42.2930081]",Rayco Plating Inc
N0058,B & L PLATING,"21353 Edom, Warren, MI 48089",MINOR,42.4537985,-82.9998531,"[-82.9998531, 42.4537985]",B & L Plating
N0305,PERFECTION INDUSTRIES INC,"18571 Weaver, Detroit, MI 48228",MINOR,42.3706255,-83.2234549,"[-83.2234549, 42.3706255]",Perfection Industries Inc
N1243,BIG RAPIDS PRODUCTS INC.,"525 Dekrafft, Big Rapids, MI 49307",MINOR,43.7080063,-85.46908110000001,"[-85.46908110000001, 43.7080063]",Big Rapids Products Inc.
N1305,SPEC BUFFING,"1555 Marshall Se, Grand Rapids, MI 49507",MINOR,42.9347612,-85.6466583,"[-85.6466583, 42.9347612]",Spec Buffing
N2432,"A G SIMPSON (USA), INC.","6640 Sterling Drive South, Sterling Hts, MI 48312",MINOR,42.5426654,-83.03995479999999,"[-83.03995479999999, 42.5426654]","A G Simpson ((US)a), Inc."
N3072,PLATING SPECIALTIES INC,"1675 East Ten Mile, Madison Hts, MI 48071",MINOR,42.4767231,-83.08775829999999,"[-83.08775829999999, 42.4767231]",Plating Specialties Inc
N6702,"HUBSCHER & SON, INC. - ASPHALT PRODUCTS SYSTEM","P.O. Box 411, Mount Pleasant, MI 48804",MINOR,43.60268180000001,-84.777774,"[-84.777774, 43.60268180000001]","Hubscher & Son, Inc. - Asphalt Products System"
N6703,"HUBSCHER & SON, INC. - DEERFIELD PLANT","3400 South Littlefield Road, Deerfield Twp, MI 48858",MINOR,43.5822954,-84.94724699999999,"[-84.94724699999999, 43.5822954]","Hubscher & Son, Inc. - Deerfield Plant"
N6704,"HUBSCHER & SON, INC. - PIONEER 50VE PORTABLE","P.O. Box 411, Mount Pleasant, MI 48804",MINOR,43.60268180000001,-84.777774,"[-84.777774, 43.60268180000001]","Hubscher & Son, Inc. - Pioneer 50Ve Portable"
N6706,"HUBSCHER & SON, INC. - HP200","P.O. Box 411, Mount Pleasant, MI 48804",MINOR,43.60268180000001,-84.777774,"[-84.777774, 43.60268180000001]","Hubscher & Son, Inc. - Hp200"
N6695,MAXIMUM PLATING IND,"13840 Keal, Detroit, MI 48227",MINOR,42.3702441,-83.1810861,"[-83.1810861, 42.3702441]",Maximum Plating Ind
N6696,DYNAMIC METAL FINISHING,"5999 Bewick, Detroit, MI 48213",MINOR,42.3931041,-83.0017733,"[-83.0017733, 42.3931041]",Dynamic Metal Finishing
N6697,INTERNATIONAL HARDCOAT INC,"12400 Burt, Detroit, MI 48223",MINOR,42.3786803,-83.24510889999999,"[-83.24510889999999, 42.3786803]",International Hardcoat Inc
N6698,MATTSON TOOL & DIE CORP,"5670 West River Drive Ne, Belmont, MI 49306",,43.0649652,-85.6298863,"[-85.6298863, 43.0649652]",Mattson Tool & Die Corp
N6699,PRECISE INDUSTRIAL COATING INC,"453 Beaufait, Detroit, MI 48207",,42.34530549999999,-83.0081649,"[-83.0081649, 42.34530549999999]",Precise Industrial Coating Inc
N6700,NICRO FINISHING,"6431 East Palmer, Detroit, MI 48211",MINOR,42.3766005,-83.02956329999999,"[-83.02956329999999, 42.3766005]",Nicro Finishing
N6701,SRGGI ADVANCED DEVELOPMENT CENTER,"12620 Delta Drive, Taylor, MI 48180",,42.2142036,-83.2774626,"[-83.2774626, 42.2142036]",Srggi Advanced Development Center
N6708,GREAT LAKES ENERGY,"36800 E Side Drive, Charlevoix, MI 49782",SM OPT OUT,45.7284196,-85.5170026,"[-85.5170026, 45.7284196]",Great Lakes Energy
N6707,"ASAHI KASEI PLASTICS NORTH AMERICA, INC.","900 E. Van Riper Rd., Fowlerville, MI 48836",SM OPT OUT,42.6487445,-84.0562218,"[-84.0562218, 42.6487445]","Asahi Kasei Plastics North America, Inc."
N6709,CHAMPAGNE & MARX EXCAVATING INC.,"1445 Liberty Road, Saginaw, MI 48604",MINOR,43.5010767,-83.9443742,"[-83.9443742, 43.5010767]",Champagne & Marx Excavating Inc.
N6711,JIM WALDRON PONTIAC BUICK,"1146 State St, Davison, MI 48423",,43.159145,-83.52689079999999,"[-83.52689079999999, 43.159145]",Jim Waldron Pontiac Buick
N6712,RW POPP EXCAVATING INC.,"10635 S Center Hwy, Traverse City, MI 49684",MINOR,44.824894,-85.6704967,"[-85.6704967, 44.824894]",Rw Popp Excavating Inc.
N6713,SUNOCO INC,"804 North Main Street @ Romeo Rd, Rochester, MI 48307",,42.6861243,-83.1339813,"[-83.1339813, 42.6861243]",Sunoco Inc
N6714,"ALPHA ELECTRIC, INC.","22930 Sherwood, Warren, MI 48091",,42.4622074,-83.0347531,"[-83.0347531, 42.4622074]","Alpha Electric, Inc."
N6715,A LINDBERG & SONS INC #119-99,"Ac 4X20  Crushing Plant #119-99, Ishpeming, MI 49849",MINOR,46.4885469,-87.6676358,"[-87.6676358, 46.4885469]",A Lindberg & Sons Inc #119-99
N6716,A LINDBERG & SONS #418-99 - DISMANTLED,"Plant Dismantled 2002, Ishpeming, MI 49849",MINOR,46.4885469,-87.6676358,"[-87.6676358, 46.4885469]",A Lindberg & Sons #418-99 - Dismantled
N6717,A LINDBERG & SONS INC #48-99,"Plant #5  Crushing Plant #48-99, Ishpeming, MI 49849",MINOR,46.4885469,-87.6676358,"[-87.6676358, 46.4885469]",A Lindberg & Sons Inc #48-99
N6718,A LINDBERG & SONS INC #113-99,"Plant #2 Crushing Plant #113-99, Ishpeming, MI 49849",MINOR,46.4885469,-87.6676358,"[-87.6676358, 46.4885469]",A Lindberg & Sons Inc #113-99
N6719,A LINDBERG & SONS INC #118-99,"Not A Maers Source;  Pti #118-99 Void, Iron Mountain, MI 49801",MINOR,45.8202334,-88.0659603,"[-88.0659603, 45.8202334]",A Lindberg & Sons Inc #118-99
N6720,A LINDBERG & SONS INC #417-99,"Wash Plant - Not A Maers Source, Marquette, MI 49855",MINOR,46.5436199,-87.3953713,"[-87.3953713, 46.5436199]",A Lindberg & Sons Inc #417-99
N6721,A LINDBERG & SONS INC #83-99,"Plant #3  Crushing Plant #83-99, Ishpeming, MI 49849",MINOR,46.4885469,-87.6676358,"[-87.6676358, 46.4885469]",A Lindberg & Sons Inc #83-99
N6722,A LINDBERG & SONS INC #419-99,"Portable Crushing Plant #419-99, Marquette, MI 49855",MINOR,46.5436199,-87.3953713,"[-87.3953713, 46.5436199]",A Lindberg & Sons Inc #419-99
N6723,A LINDBERG & SONS INC #420-99,"Sands Twp, Marquette, MI 49855",MINOR,46.4297856,-87.431995,"[-87.431995, 46.4297856]",A Lindberg & Sons Inc #420-99
N6724,STERK BROTHERS REDI MIX INC,"Corner Of 16 Mile And White Creek, Cedar Springs, MI 49319",,43.20537059999999,-85.5709749,"[-85.5709749, 43.20537059999999]",Sterk Brothers Redi Mix Inc
N3407,"SOUTH KENT GRAVEL, INC.",,,,,,"South Kent Gravel, Inc."
N6725,A LINDBERG & SONS INC #456-99,"Plant #4 Crushing Plant #456-99, Ishpeming, MI 49849",MINOR,46.4885469,-87.6676358,"[-87.6676358, 46.4885469]",A Lindberg & Sons Inc #456-99
N6726,HEAT TREATING SERVICES CORP - PLANT 3,"915 Cesar E. Chavez Avenue, Pontiac, MI 48340",MINOR,42.6574029,-83.3186442,"[-83.3186442, 42.6574029]",Heat Treating Services Corp - Plant 3
N6727,WESTROCK-MULTI PACKAGING SOLUTIONS,"504 Eastern Avenue, Allegan, MI 49010",MINOR,42.5266177,-85.8348659,"[-85.8348659, 42.5266177]",Westrock-Multi Packaging Solutions
N6728,WALTERS DIMMICK PETROLEUM INC (REMED),"104 North Washington, Constantine, MI 49042",,41.843323,-85.6705167,"[-85.6705167, 41.843323]",Walters Dimmick Petroleum Inc (Remed)
N5585,FISHER CONSTRUCTION AGGREGATES,"900 S. Bradley St., Mount Pleasant, MI 48858",MINOR,43.5960437,-84.7983265,"[-84.7983265, 43.5960437]",Fisher Construction Aggregates
N6729,SOMERO ENTERPRISES INC,"1000 Somero Drive, Houghton, MI 49931",MINOR,47.12113309999999,-88.5694182,"[-88.5694182, 47.12113309999999]",Somero Enterprises Inc
N6730,WDS VENTURES LLC     (REMED),"11378 Chief Noonday, Middleville, MI 49333",,42.63165499999999,-85.5136521,"[-85.5136521, 42.63165499999999]",Wds Ventures LLC     (Remed)
N6731,CMS GENERATION KALAMAZOO RIVER GENERATING STATION,"6900 East Michigan Avenue, Comstock Twp, MI 49093",MAJOR,42.2882953,-85.49317339999999,"[-85.49317339999999, 42.2882953]",Cms Generation Kalamazoo River Generating Station
N5797,"BOAR'S HEAD PROVISIONS CO., INC.","284 Roost Avenue, Holland, MI 49424",MINOR,42.8018183,-86.09594949999999,"[-86.09594949999999, 42.8018183]","Boar's Head Provisions Co., Inc."
N6732,MEEKHOF TIRE INC,"4995 Starr Se, Grand Rapids, MI 49546",,42.9168972,-85.54501359999999,"[-85.54501359999999, 42.9168972]",Meekhof Tire Inc
N6733,CRYSTAL FLASH LIMITED PARTNERSHIP  (REMED),"1002 W Main St, Lowell, MI 49331",,42.9314809,-85.3509491,"[-85.3509491, 42.9314809]",Crystal Flash Limited Partnership  (Remed)
N6734,"HERITAGE-CRYSTAL CLEAN, LLC","1862 Alpine Ave Nw, Grand Rapids, MI 49504",MINOR,42.997232,-85.6878308,"[-85.6878308, 42.997232]","Heritage-Crystal Clean, LLC"
N6735,CRYSTAL FLASH LIMITED PARTNERSHIP    (REMED),"40 Bridge Street, Saranac, MI 48881",,42.929477,-85.2130665,"[-85.2130665, 42.929477]",Crystal Flash Limited Partnership    (Remed)
N6736,SERVICE OIL COMPANY   REMED,"68755 M 62, Edwardsburg, MI 49508",,41.79560379999999,-86.08083839999999,"[-86.08083839999999, 41.79560379999999]",Service Oil Company   Remed
N6737,SPACE STATION OF TROY,"3400 N Rochester Rd, Troy, MI 48098",MINOR,42.5688768,-83.12779490000001,"[-83.12779490000001, 42.5688768]",Space Station of Troy
N6738,WOLCOTTVILLE SAND AND GRAVEL,"6050 Melbourne, Saginaw, MI 48605",MINOR,43.4946035,-83.9058067,"[-83.9058067, 43.4946035]",Wolcottville Sand and Gravel
N6739,CLARK ENTERPRISES INC,"7480 S Westnedge, Portage, MI 49002",MINOR,42.2085813,-85.5896878,"[-85.5896878, 42.2085813]",Clark Enterprises Inc
N6740,BODYCOTE,"3700 Eastern Ave Se, Grand Rapids, MI 49508",MINOR,42.89660629999999,-85.644611,"[-85.644611, 42.89660629999999]",Bodycote
N6741,BODYCOTE,"3270 John F Donnelly Dr, Holland, MI 49424",MINOR,42.8280736,-86.10431679999999,"[-86.10431679999999, 42.8280736]",Bodycote
N2952,"CITY ENVIRONMENTAL SERVICES LF, INC. OF HASTINGS","1899 N M-43 Hwy, Hastings, MI 49058",MAJOR,42.6807184,-85.29171439999999,"[-85.29171439999999, 42.6807184]","City Environmental Services Lf, Inc. of Hastings"
N6742,PENTASTAR AVIATION,"7310 Highland Rd, Waterford, MI 48327",,42.6623331,-83.4298687,"[-83.4298687, 42.6623331]",Pentastar Aviation
N6743,FORMULA FINISHING,"8556 Arrow Dr, Sterling Hts, MI 48314",MINOR,42.619226,-83.0436981,"[-83.0436981, 42.619226]",Formula Finishing
N6744,RIVERSIDE - FONTINALIS 25,"Sw/4, Ne/4, Sec 25 Corwith Twp, Vanderbilt, MI 49795",SM OPT OUT,45.14279030000001,-84.6603091,"[-84.6603091, 45.14279030000001]",Riverside - Fontinalis 25
N6745,MILLENIUM RECYCLING CORPORATION,"2345 Merriman, Westland, MI 48185",,42.32467399999999,-83.3503492,"[-83.3503492, 42.32467399999999]",Millenium Recycling Corporation
N6746,SERVO MOTORS AND DRIVES INC,"39201 Schoolcraft Rd  #B3, Livonia, MI 48150",,42.3804223,-83.4290659,"[-83.4290659, 42.3804223]",Servo Motors and Drives Inc
N6747,MICHIGAN DISPOSAL,"100 E North St, Kalamazoo, MI 49501",,42.297554,-85.5827051,"[-85.5827051, 42.297554]",Michigan Disposal
N6748,HARDINGS BANGOR MARKET,"14 West Monroe St, Bangor, MI 49013",,42.3132087,-86.10988730000001,"[-86.10988730000001, 42.3132087]",Hardings Bangor Market
N6749,"CARRICK TRUCKING  & GRAVEL, INC.","7535 West Emery Road, Houghton Lake, MI 48629",MINOR,44.2763783,-84.767276,"[-84.767276, 44.2763783]","Carrick Trucking  & Gravel, Inc."
N6750,"ELMER'S CRANE AND DOZER, INC.","3600 Rennie School Road, Traverse City, MI 49684",MINOR,44.6875252,-85.6484646,"[-85.6484646, 44.6875252]","Elmer's Crane and Dozer, Inc."
N6751,MODULAR POWER SYSTEMS LLC,"2165 Redman Dr, Alma, MI 48801",,43.3925402,-84.6314616,"[-84.6314616, 43.3925402]",Modular Power Systems LLC
N6752,MANCHESTER GRAVEL & CONCRETE,"11475 Paar Rd, Manchester, MI 48158",MINOR,42.157941,-84.02877,"[-84.02877, 42.157941]",Manchester Gravel & Concrete
N6753,NORTHERN REFUSE,"348 E Us Hwy 41, Negaunee, MI 49866",,46.5352851,-87.5149493,"[-87.5149493, 46.5352851]",Northern Refuse
N6754,AIS CONSTRUCTION EQUIPMENT CORP,"8300 M 72 E, Williamsburg, MI 49690",MINOR,44.770136,-85.408441,"[-85.408441, 44.770136]",Ais Construction Equipment Corp
N6755,KENT COUNTY CLUB                       REMED,"1600 College Ave, Grand Rapids, MI 49505",MINOR,42.992449,-85.65564909999999,"[-85.65564909999999, 42.992449]",Kent County Club                       Remed
N6756,DURA - KENTWOOD,"2929 32Nd St / Unit D, Kentwood, MI 49518",,42.907043,-85.5976736,"[-85.5976736, 42.907043]",Dura - Kentwood
N6757,PLATINUM POWER LLC,"Emu - North Campus Parking Lot #2, Ypsilanti, MI 48197",,42.2506803,-83.624089,"[-83.624089, 42.2506803]",Platinum Power LLC
N6758,PORTAGE HEALTH SYSTEM,"500 Campus Drive, Hancock, MI 49930",MINOR,47.1400313,-88.5869261,"[-88.5869261, 47.1400313]",Portage Health System
N6759,URETHANE ENGINEERING CORP,"35438 Mound Rd, Sterling Hts, MI 48310",MINOR,42.5537188,-83.048365,"[-83.048365, 42.5537188]",Urethane Engineering Corp
N6760,"D & B METAL FINISHINGS, LLC","22803 Patmore St, Clinton Twp, MI 48036",SM OPT OUT,42.6254213,-82.8791865,"[-82.8791865, 42.6254213]","D & B Metal Finishings, LLC"
N6761,"M-R VENTURES, LLC","610 N Court, Au Gres, MI 48703",MINOR,44.0551211,-83.6956755,"[-83.6956755, 44.0551211]","M-R Ventures, LLC"
N6763,SUMITOMO ELECTRIC WIRING SYSTEMS,"27404 Drake Rd, Farmingtn Hls, MI 48331",MINOR,42.4932581,-83.3975234,"[-83.3975234, 42.4932581]",Sumitomo Electric Wiring Systems
M4828,SIGNATURE FLIGHT SUPPORT/ASO,"Bldg 348, Romulus, MI 48242",,42.2253803,-83.3415334,"[-83.3415334, 42.2253803]",Signature Flight Support/Aso
H1230,THURSTON WOODS VILLAGE,"307 N Franks Ave, Sturgis, MI 49091",,41.805383,-85.39720229999999,"[-85.39720229999999, 41.805383]",Thurston Woods Village
B2050,CHARLES RIVER LABORATORIES (FORMERLY MPI RESEARCH),"54943 N Main, Mattawan, MI 49071",SM OPT OUT,42.2195574,-85.78108069999999,"[-85.78108069999999, 42.2195574]",Charles River Laboratories (Formerly Mpi Research)
C7469,TRLLIUM HOSPITAL,"809 W Erie St, Albion, MI 49224",,42.241554,-84.76543000000001,"[-84.76543000000001, 42.241554]",Trllium Hospital
